event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:lc,migration-stage,migration-stage-standard,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1150026749,true,2007-05-16 01:12:00.000,43.826,65.675,,"3","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026750,true,2007-05-16 02:53:00.000,43.827,65.676,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026751,true,2007-05-16 06:48:00.000,43.888,65.706,,"B","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026752,true,2007-05-16 06:55:00.000,43.841,65.673,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026753,true,2007-05-16 07:16:00.000,43.888,65.64,,"B","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026754,true,2007-05-16 10:15:00.000,44.137,65.922,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026755,true,2007-05-16 10:35:00.000,44.186,65.927,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026756,true,2007-05-18 06:37:00.000,45.298,66.627,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026757,true,2007-05-18 07:30:00.000,45.29,66.62,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026758,true,2007-05-18 07:45:00.000,45.363,66.615,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026759,true,2007-05-18 07:46:00.000,45.359,66.642,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026760,true,2007-05-18 08:09:00.000,45.334,66.64,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026761,true,2007-05-18 09:55:00.000,45.293,66.639,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026762,true,2007-05-18 10:51:00.000,45.305,66.644,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026763,true,2007-05-18 11:05:00.000,45.312,66.643,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026764,true,2007-05-18 11:29:00.000,45.275,66.631,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026765,true,2007-05-18 12:31:00.000,45.309,66.638,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026766,true,2007-05-18 14:49:00.000,45.307,66.642,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026767,true,2007-05-20 18:38:00.000,45.278,66.62,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026768,true,2007-05-22 01:35:00.000,49.707,67.146,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026769,true,2007-05-22 19:36:00.000,50.799,67.184,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026770,true,2007-05-22 21:22:00.000,50.801,67.198,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026771,true,2007-05-22 23:02:00.000,50.808,67.196,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026772,true,2007-05-24 00:31:00.000,50.799,67.195,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026773,true,2007-05-24 02:12:00.000,50.799,67.208,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026774,true,2007-05-24 06:20:00.000,50.734,67.198,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026775,true,2007-05-24 07:07:00.000,50.822,67.2,,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026776,false,2007-05-24 07:07:00.000,50.804,67.201,true,"1","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026777,true,2007-05-24 07:27:00.000,50.798,67.158,,"2","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026778,true,2007-05-24 10:25:00.000,50.989,67.315,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026779,true,2007-05-26 09:16:00.000,56.574,67.886,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026780,true,2007-05-26 09:58:00.000,56.419,67.992,,"0","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026781,true,2007-05-26 11:36:00.000,56.413,67.97,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026782,true,2007-05-26 13:14:00.000,57.031,68.093,,"A","flight","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026783,true,2007-05-28 13:52:00.000,59.53,68.316,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026784,true,2007-05-28 18:51:00.000,59.551,68.332,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026785,true,2007-05-28 21:57:00.000,59.522,68.328,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026786,true,2007-05-28 23:42:00.000,59.532,68.327,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026787,true,2007-05-30 00:07:00.000,59.868,68.364,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026788,true,2007-05-30 01:10:00.000,59.88,68.361,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026789,true,2007-05-30 01:44:00.000,59.918,68.363,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026790,true,2007-05-30 01:50:00.000,59.85,68.373,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026791,true,2007-05-30 23:19:00.000,64.206,69.205,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026792,true,2007-05-30 23:56:00.000,64.211,69.208,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026793,true,2007-06-01 05:50:00.000,64.211,69.205,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026794,true,2007-06-01 06:26:00.000,64.21,69.204,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026795,true,2007-06-01 09:02:00.000,64.217,69.203,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026796,true,2007-06-01 09:13:00.000,64.221,69.207,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026797,true,2007-06-01 09:15:00.000,64.198,69.206,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026798,true,2007-06-01 11:26:00.000,64.224,69.205,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026799,true,2007-06-03 06:33:00.000,64.227,69.204,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026800,true,2007-06-03 06:49:00.000,64.211,69.207,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026801,true,2007-06-03 08:28:00.000,64.173,69.188,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026802,true,2007-06-03 08:52:00.000,64.26,69.208,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026803,true,2007-06-03 09:24:00.000,64.227,69.206,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026804,true,2007-06-03 09:56:00.000,64.215,69.214,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026805,true,2007-06-03 10:08:00.000,64.216,69.209,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026806,true,2007-06-03 11:02:00.000,64.244,69.21,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026807,true,2007-06-03 11:35:00.000,64.24,69.222,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026808,true,2007-06-03 11:47:00.000,64.251,69.211,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026809,true,2007-06-03 12:46:00.000,64.214,69.217,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026810,true,2007-06-03 13:13:00.000,64.194,69.21,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026811,true,2007-06-03 13:28:00.000,64.227,69.208,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026812,true,2007-06-05 12:29:00.000,64.216,69.206,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026813,true,2007-06-05 12:39:00.000,64.228,69.208,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026814,true,2007-06-05 17:24:00.000,64.223,69.21,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026815,true,2007-06-07 00:14:00.000,64.22,69.204,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026816,true,2007-06-07 01:26:00.000,64.222,69.216,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026817,true,2007-06-07 05:00:00.000,64.229,69.217,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026818,true,2007-06-07 05:11:00.000,64.174,69.232,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026819,true,2007-06-07 18:22:00.000,64.202,69.205,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026820,true,2007-06-07 21:57:00.000,64.198,69.201,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026821,true,2007-06-07 23:38:00.000,64.214,69.206,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026822,true,2007-06-09 05:57:00.000,64.191,69.212,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026823,true,2007-06-09 06:10:00.000,64.172,69.202,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026824,true,2007-06-09 09:14:00.000,64.236,69.188,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026825,true,2007-06-09 09:24:00.000,64.179,69.165,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026826,true,2007-06-09 11:34:00.000,64.213,69.212,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026827,true,2007-06-11 06:51:00.000,64.172,69.197,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026828,true,2007-06-11 08:30:00.000,64.183,69.199,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026829,true,2007-06-11 08:35:00.000,64.186,69.179,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026830,false,2007-06-11 08:35:00.000,64.175,69.183,true,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026831,true,2007-06-11 09:10:00.000,64.205,69.194,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026832,true,2007-06-11 09:31:00.000,64.217,69.202,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026833,true,2007-06-11 11:12:00.000,64.202,69.202,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026834,true,2007-06-13 12:48:00.000,64.143,69.205,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026835,true,2007-06-13 17:42:00.000,64.18,69.201,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026836,true,2007-06-13 20:52:00.000,64.158,69.198,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026837,true,2007-06-13 21:07:00.000,64.159,69.19,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026838,true,2007-06-15 00:20:00.000,64.167,69.198,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026839,false,2007-06-15 00:20:00.000,64.144,69.198,true,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026840,true,2007-06-15 05:08:00.000,64.155,69.189,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026841,true,2007-06-15 05:17:00.000,64.197,69.191,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026842,true,2007-06-15 23:54:00.000,64.168,69.2,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026843,true,2007-06-15 23:55:00.000,64.14,69.204,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026844,true,2007-06-17 01:14:00.000,64.182,69.192,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026845,true,2007-06-17 01:37:00.000,64.158,69.217,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026846,true,2007-06-17 06:10:00.000,64.2,69.191,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026847,true,2007-06-17 06:15:00.000,64.172,69.221,,"B","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026848,true,2007-06-17 06:28:00.000,64.169,69.19,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026849,true,2007-06-17 09:31:00.000,64.19,69.185,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026850,true,2007-06-17 09:33:00.000,64.183,69.184,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026851,true,2007-06-17 11:11:00.000,64.149,69.175,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026852,true,2007-06-17 11:12:00.000,64.117,69.176,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026853,true,2007-06-17 11:42:00.000,64.18,69.182,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026854,true,2007-06-19 06:07:00.000,64.127,69.214,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026855,true,2007-06-19 08:46:00.000,64.181,69.218,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026856,false,2007-06-19 08:46:00.000,64.2,69.219,true,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026857,true,2007-06-19 09:30:00.000,64.203,69.19,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026858,true,2007-06-19 09:38:00.000,64.115,69.191,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026859,true,2007-06-19 12:06:00.000,64.084,69.193,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026860,false,2007-06-19 12:06:00.000,64.092,69.223,true,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026861,true,2007-06-19 17:04:00.000,64.166,69.172,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026862,true,2007-06-21 22:56:00.000,64.118,69.178,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026863,true,2007-06-23 00:22:00.000,64.17,69.201,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026864,true,2007-06-23 00:31:00.000,64.168,69.2,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026865,true,2007-06-23 05:25:00.000,64.152,69.204,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026866,true,2007-06-23 05:32:00.000,64.162,69.211,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026867,true,2007-06-25 00:06:00.000,64.227,69.197,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026868,true,2007-06-25 01:24:00.000,64.23,69.197,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026869,true,2007-06-25 01:42:00.000,64.231,69.189,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026870,true,2007-06-25 01:45:00.000,64.253,69.19,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026871,true,2007-06-25 06:23:00.000,64.217,69.239,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026872,true,2007-06-25 06:25:00.000,64.21,69.23,,"A","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026873,true,2007-06-25 06:26:00.000,64.17,69.212,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026874,true,2007-06-25 06:47:00.000,64.218,69.187,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026875,true,2007-06-25 08:26:00.000,64.231,69.189,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026876,true,2007-06-25 09:43:00.000,64.191,69.187,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026877,true,2007-06-25 09:46:00.000,64.226,69.194,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026878,true,2007-06-25 10:08:00.000,64.158,69.2,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026879,true,2007-06-25 11:24:00.000,64.248,69.198,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026880,true,2007-06-25 11:47:00.000,64.269,69.195,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026881,true,2007-06-27 08:54:00.000,64.211,69.24,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026882,true,2007-06-27 09:00:00.000,64.258,69.213,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026883,true,2007-06-27 09:43:00.000,64.258,69.209,,"0","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026884,true,2007-06-27 09:45:00.000,64.296,69.196,,"3","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026885,true,2007-06-29 13:05:00.000,64.178,69.204,,"2","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026886,true,2007-06-29 13:15:00.000,64.237,69.188,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026887,true,2007-06-29 18:14:00.000,64.211,69.205,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
1150026888,true,2007-06-29 21:28:00.000,64.165,69.194,,"1","stopover","spring-migration","argos-doppler-shift","Anser albifrons","73054","73054","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)"
